name,description,type,rarity,vendor_value,id,icon,listings,unit_price,quantity
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41644,4
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,2,41647,2
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41748,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41749,2
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41750,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41851,2
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41852,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41853,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41855,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41856,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41857,2
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41858,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41860,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41861,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41864,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41866,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41867,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41868,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41869,3
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41870,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41872,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,2,41873,2
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41874,2
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41875,2
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41876,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41877,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41879,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41880,3
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41881,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41882,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41884,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41885,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41886,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41889,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41890,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41891,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41892,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41893,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41895,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,41900,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,43017,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,50000,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,90007,1
Carrion Sneakthief Mask of Grenth,,Armor,Exotic,270,86,https://render.guildwars2.com/file/65A0C7367206E6CE4EC7C8CBE07EABAE0191BFBA/561548.png,1,499999,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,13,100,13
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,5,103,5
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,6,105,6
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,106,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,107,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,108,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,111,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,120,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,153,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,4,155,4
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,5,160,5
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,186,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,187,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,188,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,189,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,193,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,195,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,200,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,250,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,255,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,259,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,266,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,274,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,276,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,277,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,278,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,280,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,284,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,288,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,289,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,4,290,4
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,294,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,295,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,4,296,4
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,298,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,299,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,300,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,305,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,306,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,5,309,5
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,310,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,312,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,313,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,314,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,316,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,317,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,318,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,319,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,320,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,321,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,322,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,325,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,327,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,7,328,8
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,329,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,333,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,334,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,335,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,350,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,363,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,364,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,365,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,366,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,367,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,377,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,385,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,389,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,424,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,426,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,435,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,456,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,467,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,519,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,520,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,549,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,751,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,752,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,756,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,757,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,800,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,822,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,826,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,894,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,983,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,1095,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,1200,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,5,1326,5
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,1402,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,1413,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,1533,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,1594,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,2000,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,2032,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,2115,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,2120,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,2250,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,2518,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,3055,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,3098,2
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,3,3132,3
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,3353,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,4152,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,5050,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,8115,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,10050,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,10089,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,10119,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,10120,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,10121,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,10195,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,20140,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,1,20146,1
Strong Worn Scale Boots,,Armor,Fine,49,87,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,2,30142,2
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,3895,1
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,3,3896,3
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,3996,1
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,3998,2
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,4000,1
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,5000,1
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,5097,6
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,2,5200,2
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,5598,1
Carrion Seer Coat of the Centaur,,Armor,Exotic,354,88,https://render.guildwars2.com/file/FB0AA64F98303AE5112408EF3DC8C7307EA118F8/61011.png,1,5599,1
